    154553	    163043	    171112	    178743	    185500	    191623	    197480	    206009	    215136	    225039	    235413	    245814	    253556	    260405	    266040	    270449	    274486	    279430	    283102	    285427	    287002	    287839	    289370	    293142	    300114	    309610	    321312	    333424	    344684	    353917	    361982	    369726	    379761	    394225	    414458	    438563	    463822	    486636	    504802	    516863	    532212	
    145509	    153135	    161448	    169433	    176980	    183651	    189677	    197635	    205982	    214872	    224477	    234491	    242415	    249732	    256201	    261480	    265545	    270505	    275061	    278415	    280452	    282007	    283038	    284848	    288910	    296125	    305951	    317951	    330422	    341889	    351252	    359402	    367248	    377386	    391920	    412157	    435863	    460888	    483983	    502115	    514209	
    138634	    144127	    151589	    159813	    167708	    175159	    181725	    189643	    197422	    205539	    214140	    223392	    231006	    238504	    245456	    251558	    256474	    261394	    266012	    270226	    273293	    275278	    276877	    278205	    280336	    284676	    292231	    302534	    314862	    327506	    339068	    348494	    356733	    364689	    374915	    389522	    409415	    432892	    458164	    481175	    499286	
    134659	    137266	    142619	    149995	    158123	    165916	    173253	    181523	    189261	    196815	    204652	    212915	    219829	    227025	    234173	    240754	    246481	    252211	    256825	    261096	    265025	    268007	    269913	    271807	    273463	    275896	    280599	    288768	    299388	    311866	    324575	    336165	    345657	    353990	    362039	    372367	    386682	    406416	    430138	    455293	    478234	
    132818	    133270	    135770	    141053	    148338	    156359	    164033	    172923	    181010	    188526	    195810	    203324	    209293	    215807	    222670	    229448	    235657	    242220	    247651	    251920	    255921	    259748	    262529	    264727	    266934	    268893	    271700	    277083	    285563	    296326	    308849	    321557	    333174	    342731	    351138	    359298	    369338	    383585	    403625	    427224	    452273	
    132130	    131381	    131751	    134206	    139415	    146599	    154498	    163617	    172319	    180183	    187435	    194410	    199686	    205281	    211479	    217982	    224403	    231528	    237785	    242863	    246878	    250787	    254280	    257335	    259830	    262319	    264641	    268106	    273804	    282426	    293228	    305728	    318427	    330064	    339661	    348168	    356038	    366069	    380704	    400631	    424114	
    131214	    130626	    129808	    130154	    132562	    137690	    144758	    154030	    162960	    171436	    179039	    185991	    190812	    195737	    201034	    206892	    213065	    220492	    227302	    233201	    238024	    241967	    245398	    249146	    252468	    255227	    258053	    260964	    264746	    270598	    279264	    290044	    302516	    315201	    326837	    336484	    344668	    352564	    363036	    377585	    397405	
    129051	    129636	    128976	    128147	    128468	    130824	    135859	    144244	    153326	    162033	    170247	    177554	    182468	    186959	    191602	    196585	    202147	    209411	    216517	    222970	    228611	    233367	    236680	    240356	    244340	    247897	    250969	    254289	    257501	    261443	    267357	    276008	    286759	    299197	    311845	    323485	    332725	    340950	    349353	    359765	    374237	
    124804	    127402	    127900	    127228	    126389	    126682	    128977	    135267	    143475	    152335	    160783	    168702	    174128	    178724	    182951	    187306	    192031	    198794	    205743	    212497	    218693	    224267	    228221	    231764	    235656	    239843	    243676	    247115	    250707	    254068	    258079	    263996	    272624	    283335	    295714	    308359	    319508	    328763	    337538	    345892	    356251	
    119026	    123103	    125586	    126059	    125376	    124524	    124783	    128242	    134383	    142384	    150989	    159148	    165371	    170484	    174830	    178795	    182922	    188963	    195433	    202040	    208542	    214671	    219298	    223446	    227186	    231262	    235690	    239739	    243425	    247144	    250571	    254599	    260512	    269109	    279762	    292119	    304238	    315359	    325152	    333864	    342174	
    112854	    117288	    121226	    123657	    124104	    123408	    122539	    123836	    127187	    133153	    140917	    149238	    155898	    161807	    166682	    170785	    174545	    180065	    185844	    191985	    198355	    204792	    209888	    214666	    218980	    222889	    227186	    231692	    235959	    239759	    243532	    246978	    251021	    256930	    265482	    276069	    287865	    299964	    311604	    321312	    329967	
    107646	    111085	    115366	    119229	    121606	    122025	    121311	    121331	    122554	    125777	    131544	    139047	    146041	    152392	    158072	    162714	    166622	    171798	    177085	    182555	    188479	    194791	    200189	    205393	    210304	    214758	    218869	    223137	    227832	    232192	    236036	    239819	    243283	    247340	    253232	    261697	    271670	    283455	    296112	    307633	    317261	
    103119	    105832	    109126	    113324	    117109	    119427	    119813	    119827	    119797	    120933	    124010	    129560	    135895	    142588	    148721	    154170	    158614	    163902	    168868	    173863	    179140	    185017	    190349	    195816	    201121	    206139	    210761	    214761	    219200	    223967	    228353	    232199	    235987	    239466	    243525	    249349	    257180	    267136	    279504	    292015	    303421	
   99743.1	    101253	    103826	    107050	    111162	    114863	    117118	    118087	    118056	    117967	    119003	    121922	    126453	    132514	    138999	    144900	    150137	    155866	    160951	    165645	    170467	    175708	    180697	    186071	    191608	    196988	    202136	    206588	    210741	    215239	    220013	    224382	    228224	    232013	    235494	    239501	    244712	    252549	    263092	    275304	    287669	
   97242.4	   97811.3	     99198	    101712	    104865	    108887	    112500	    115209	    116120	    116036	    115879	    116808	    118858	    123169	    129045	    135290	    140969	    147357	    152876	    157707	    162241	    167028	    171475	    176491	    181909	    187488	    192960	    197901	    202469	    206666	    211158	    215894	    220237	    224065	    227837	    231284	    234682	    239972	    248440	    258840	    270896	
   95209.6	   95234.4	   95701.6	   97053.1	     99509	    102588	    106514	    110457	    113079	    113924	    113781	    113551	    113767	    115667	    119837	    125479	    131491	    138195	    144352	    149633	    154304	    158800	    162866	    167334	    172372	    177804	    183438	    188671	    193688	    198269	    202446	    206888	    211573	    215875	    219669	    223401	    226224	    229779	    235800	    244148	    254407	
   92923.6	   93121.1	   93070.3	     93522	   94838.8	     97235	    100237	    104362	    108193	    110718	    111492	    111285	    110529	    110650	    112468	    116435	    121854	    128806	    135262	    141195	    146306	    150920	    154732	    158814	    163290	    168325	    173784	    179119	    184392	    189390	    193926	    198043	    202424	    207045	    211287	    214980	    218037	    221105	    225497	    231432	    239661	
     89933	   90763.5	     90904	   90850.8	   91288.6	   92570.9	   94905.4	     97976	    101986	    105698	    108121	    108819	    108281	    107465	    107551	    109217	    112999	    119333	    126022	    132266	    138012	    143037	    146975	    150795	    154872	    159335	    164379	    169464	    174811	    180041	    184970	    189426	    193476	    197786	    202328	    206387	    209297	    212640	    216659	    220989	    226839	
   85734.5	     87719	   88503.2	   88639.5	   88586.2	   89011.3	   90258.5	   92508.1	   95489.5	     99379	    102966	    105282	    105844	    105253	    104432	    104408	    105947	    110638	    116720	    123197	    129248	    134870	    139222	    143150	    146951	    151004	    155466	    160074	    165152	    170437	    175578	    180407	    184776	    188751	    192978	    197285	    200433	    203607	    207981	    211939	    216209	
